Country,Player,Mins,Gls,Ast,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,GA,Saves,Total 90s,Gls_per_90,Ast_per_90,Shots_per_90,SoT_per_90,CrdY_per_90,CrdR_per_90,GA_per_90,Saves_per_90
Brazil,Sávio,518,1,2,0,0,12.0,1.0,4.0,0,0,9.0,0.0,5.755555555555556,0.1737451737451737,0.3474903474903475,2.0849420849420848,0.1737451737451737,0.0,0.0,1.5637065637065637,0.0
Brazil,Thiago Silva,1896,0,1,0,0,8.0,2.0,12.0,1,0,11.0,0.0,21.066666666666663,0.0,0.0474683544303797,0.379746835443038,0.0949367088607595,0.0474683544303797,0.0,0.5221518987341772,0.0
Brazil,Vanderson,259,0,0,0,0,0.0,0.0,2.0,2,0,3.0,0.0,2.8777777777777778,0.0,0.0,0.0,0.0,0.694980694980695,0.0,1.0424710424710424,0.0
Brazil,Vinicius Júnior,2358,6,5,1,2,38.0,17.0,15.0,6,0,34.0,0.0,26.2,0.2290076335877862,0.1908396946564885,1.450381679389313,0.648854961832061,0.2290076335877862,0.0,1.297709923664122,0.0
Brazil,Vitor Roque,26,0,0,0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.2888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,6.923076923076923,0.0
Brazil,Wendell,460,0,0,0,0,0.0,0.0,2.0,1,0,6.0,0.0,5.111111111111111,0.0,0.0,0.0,0.0,0.1956521739130435,0.0,1.173913043478261,0.0
Brazil,Wesley,12,0,0,0,0,0.0,0.0,2.0,0,0,1.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
Brazil,Wéverton,641,0,0,0,0,0.0,0.0,0.0,0,0,7.0,15.0,7.122222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.982839313572543,2.106084243369735
Brazil,Yan Couto,207,0,1,0,0,0.0,0.0,2.0,1,0,7.0,0.0,2.3,0.0,0.4347826086956522,0.0,0.0,0.4347826086956522,0.0,3.0434782608695654,0.0
Brazil,Yuri Alberto,6,0,0,0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
Brazil,Éder Militão,2220,2,0,0,0,10.0,2.0,19.0,6,0,16.0,0.0,24.666666666666668,0.081081081081081,0.0,0.4054054054054054,0.081081081081081,0.2432432432432432,0.0,0.6486486486486486,0.0
Brazil,Éderson,101,0,0,0,0,0.0,0.0,1.0,0,0,3.0,0.0,1.1222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,2.6732673267326734,0.0
Canada,Ali Ahmed,1033,1,3,0,0,5.0,1.0,12.0,0,0,15.0,0.0,11.477777777777778,0.0871248789932236,0.2613746369796708,0.4356243949661181,0.0871248789932236,0.0,0.0,1.3068731848983544,0.0
Canada,Alistair Johnston,3305,1,1,0,0,3.0,2.0,40.0,6,0,43.0,0.0,36.72222222222222,0.0272314674735249,0.0272314674735249,0.0816944024205749,0.0544629349470499,0.1633888048411498,0.0,1.1709531013615735,0.0
Canada,Alphonso Davies,2462,5,8,1,2,9.0,1.0,19.0,3,0,32.0,0.0,27.355555555555554,0.1827782290820471,0.2924451665312754,0.3290008123476848,0.0365556458164094,0.1096669374492282,0.0,1.1697806661251016,0.0
Canada,Atiba Hutchinson,980,2,1,0,0,2.0,0.0,4.0,1,0,14.0,0.0,10.88888888888889,0.183673469387755,0.0918367346938775,0.183673469387755,0.0,0.0918367346938775,0.0,1.2857142857142856,0.0
Canada,Ayo Akinola,57,0,0,0,0,0.0,0.0,0.0,0,0,4.0,0.0,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,6.315789473684211,0.0
Canada,Charles-Andréas Brym,180,0,0,0,0,0.0,0.0,0.0,1,0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,7.0,0.0
Canada,Cyle Larin,2505,18,0,2,2,18.0,7.0,4.0,2,0,37.0,0.0,27.83333333333333,0.6467065868263473,0.0,0.6467065868263473,0.2514970059880239,0.0718562874251497,0.0,1.3293413173652695,0.0
Canada,Daniel Jebbison,67,0,0,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.7444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,1.343283582089552,0.0
Canada,David Wotherspoon,399,1,3,0,0,0.0,0.0,0.0,0,0,6.0,0.0,4.433333333333334,0.225563909774436,0.6766917293233082,0.0,0.0,0.0,0.0,1.3533834586466165,0.0
Canada,Dayne St. Clair,1110,0,0,0,0,0.0,0.0,0.0,1,0,14.0,15.0,12.333333333333334,0.0,0.0,0.0,0.0,0.081081081081081,0.0,1.135135135135135,1.2162162162162162
Canada,Derek Cornelius,1450,1,0,0,0,3.0,0.0,12.0,6,0,19.0,0.0,16.11111111111111,0.0620689655172413,0.0,0.1862068965517241,0.0,0.3724137931034483,0.0,1.1793103448275863,0.0
Canada,Dominick Zator,44,0,0,0,0,0.0,0.0,0.0,1,0,8.0,0.0,0.4888888888888889,0.0,0.0,0.0,0.0,2.0454545454545454,0.0,16.363636363636363,0.0
Canada,Doneil Henry,761,0,0,0,0,2.0,0.0,5.0,4,0,6.0,0.0,8.455555555555556,0.0,0.0,0.2365308804204993,0.0,0.4730617608409986,0.0,0.709592641261498,0.0
Canada,Frank Sturing,180,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Harry Paton,29,0,0,0,0,0.0,0.0,0.0,0,0,4.0,0.0,0.3222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,12.413793103448276,0.0
Canada,Ike Ugbo,80,0,0,0,0,0.0,0.0,0.0,0,0,4.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0
Canada,Ismaël Koné,1322,2,0,0,0,8.0,2.0,10.0,5,0,31.0,0.0,14.688888888888888,0.1361573373676248,0.0,0.5446293494704992,0.1361573373676248,0.340393343419062,0.0,2.1104387291981848,0.0
Canada,Jacen Russell-Rowe,94,0,0,0,0,2.0,1.0,0.0,0,0,8.0,0.0,1.0444444444444445,0.0,0.0,1.9148936170212765,0.9574468085106382,0.0,0.0,7.659574468085106,0.0
Canada,Jacob Shaffelburg,939,3,1,0,0,10.0,5.0,10.0,4,1,23.0,0.0,10.433333333333334,0.2875399361022364,0.0958466453674121,0.9584664536741214,0.4792332268370607,0.3833865814696485,0.0958466453674121,2.2044728434504792,0.0
Canada,Jamie Knight-Lebel,14,0,0,0,0,1.0,0.0,0.0,0,0,0.0,0.0,0.1555555555555555,0.0,0.0,6.428571428571429,0.0,0.0,0.0,0.0,0.0
Canada,Jayden Nelson,158,1,0,0,0,1.0,1.0,2.0,1,0,5.0,0.0,1.7555555555555555,0.569620253164557,0.0,0.569620253164557,0.569620253164557,0.569620253164557,0.0,2.848101265822785,0.0
Canada,Joel Waterman,446,0,0,0,0,1.0,1.0,2.0,0,0,7.0,0.0,4.955555555555556,0.0,0.0,0.2017937219730941,0.2017937219730941,0.0,0.0,1.412556053811659,0.0
Canada,Jonathan David,3304,17,5,2,4,22.0,7.0,11.0,1,0,37.0,0.0,36.71111111111111,0.4630750605326877,0.1361985472154963,0.5992736077481841,0.1906779661016949,0.0272397094430992,0.0,1.0078692493946733,0.0
Canada,Jonathan Osorio,2467,3,1,0,0,13.0,4.0,23.0,3,0,40.0,0.0,27.41111111111111,0.1094446696392379,0.0364815565464126,0.4742602351033644,0.1459262261856506,0.1094446696392379,0.0,1.459262261856506,0.0
Canada,Junior Hoilett,1667,7,5,3,3,18.0,4.0,13.0,3,0,34.0,0.0,18.522222222222226,0.3779244151169766,0.2699460107978404,0.9718056388722256,0.2159568086382723,0.1619676064787042,0.0,1.835632873425315,0.0
Canada,Kamal Miller,2670,0,1,0,0,2.0,0.0,14.0,4,0,36.0,0.0,29.666666666666668,0.0,0.0337078651685393,0.0674157303370786,0.0,0.1348314606741573,0.0,1.2134831460674156,0.0
Canada,Kwasi Poku,1,0,0,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
Canada,Kyle Hiebert,7,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Liam Fraser,592,0,1,0,0,3.0,2.0,5.0,4,0,13.0,0.0,6.5777777777777775,0.0,0.152027027027027,0.4560810810810811,0.304054054054054,0.6081081081081081,0.0,1.9763513513513515,0.0
Canada,Liam Millar,1214,1,2,0,0,8.0,5.0,8.0,1,0,27.0,0.0,13.488888888888887,0.0741350906095551,0.1482701812191103,0.5930807248764415,0.3706754530477759,0.0741350906095551,0.0,2.0016474464579903,0.0
Canada,Luc De Fougerolles,577,0,0,0,0,1.0,0.0,3.0,3,0,4.0,0.0,6.411111111111111,0.0,0.0,0.1559792027729636,0.0,0.4679376083188908,0.0,0.6239168110918544,0.0
Canada,Lucas Cavallini,966,7,2,1,1,16.0,5.0,5.0,6,0,19.0,0.0,10.733333333333333,0.6521739130434783,0.1863354037267081,1.4906832298136647,0.4658385093167702,0.5590062111801243,0.0,1.7701863354037268,0.0
Canada,Lukas MacNaughton,20,0,0,0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
Canada,Mark-Anthony Kaye,1333,2,4,0,1,6.0,0.0,8.0,5,1,15.0,0.0,14.811111111111112,0.1350337584396099,0.2700675168792198,0.4051012753188296,0.0,0.3375843960990247,0.0675168792198049,1.0127531882970742,0.0
Canada,Mathieu Choiniere,708,0,1,0,0,1.0,1.0,8.0,2,0,17.0,0.0,7.866666666666666,0.0,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.2542372881355932,0.0,2.1610169491525424,0.0
Canada,Maxime Crépeau,1890,0,0,0,0,0.0,0.0,0.0,1,0,16.0,25.0,21.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.7619047619047619,1.1904761904761905
Canada,Milan Borjan,2070,0,0,0,0,0.0,0.0,0.0,0,0,21.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130434782608696,0.5652173913043478
Canada,Moïse Bombito,1234,0,1,0,0,5.0,0.0,15.0,3,0,19.0,0.0,13.71111111111111,0.0,0.072933549432739,0.3646677471636953,0.0,0.2188006482982172,0.0,1.3857374392220425,0.0
Canada,Nathan Saliba,397,2,0,0,0,4.0,2.0,3.0,0,0,5.0,0.0,4.411111111111111,0.4534005037783375,0.0,0.906801007556675,0.4534005037783375,0.0,0.0,1.1335012594458438,0.0
Canada,Niko Sigur,673,2,1,0,0,1.0,1.0,8.0,2,0,3.0,0.0,7.477777777777778,0.2674591381872214,0.1337295690936107,0.1337295690936107,0.1337295690936107,0.2674591381872214,0.0,0.4011887072808321,0.0
Canada,Promise David,142,1,0,0,0,5.0,1.0,0.0,1,0,2.0,0.0,1.5777777777777775,0.6338028169014085,0.0,3.1690140845070425,0.6338028169014085,0.6338028169014085,0.0,1.267605633802817,0.0
Canada,Raheem Edwards,58,0,0,0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.6444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,3.103448275862069,0.0
Canada,Ricardo Ferreira,90,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Richie Laryea,3671,1,3,0,0,11.0,1.0,31.0,9,0,46.0,0.0,40.78888888888889,0.0245164805230182,0.0735494415690547,0.2696812857532008,0.0245164805230182,0.2206483247071642,0.0,1.1277581040588396,0.0
Canada,Sam Adekugbe,1408,1,3,0,0,0.0,0.0,0.0,3,0,16.0,0.0,15.644444444444444,0.0639204545454545,0.1917613636363636,0.0,0.0,0.1917613636363636,0.0,1.0227272727272727,0.0
Canada,Samuel Piette,780,0,0,0,0,2.0,0.0,5.0,1,0,18.0,0.0,8.666666666666666,0.0,0.0,0.2307692307692307,0.0,0.1153846153846153,0.0,2.076923076923077,0.0
Canada,Scott Kennedy,644,0,0,0,0,0.0,0.0,1.0,0,0,6.0,0.0,7.155555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.8385093167701863,0.0
Canada,Stephen Afrifa,15,0,0,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
Canada,Stephen Eustáquio,2965,3,3,0,0,12.0,5.0,23.0,5,0,30.0,0.0,32.94444444444444,0.0910623946037099,0.0910623946037099,0.3642495784148398,0.1517706576728499,0.1517706576728499,0.0,0.9106239460370996,0.0
Canada,Steven Vitória,2266,2,0,1,1,7.0,4.0,5.0,11,0,26.0,0.0,25.177777777777777,0.0794351279788173,0.0,0.2780229479258606,0.1588702559576346,0.4368932038834952,0.0,1.0326566637246248,0.0
Canada,Tajon Buchanan,2669,7,6,0,0,24.0,7.0,13.0,5,0,31.0,0.0,29.655555555555555,0.2360434619707755,0.2023229674035219,0.8092918696140877,0.2360434619707755,0.1686024728362682,0.0,1.0453353315848632,0.0
Canada,Tani Oluwaseyi,650,1,1,0,0,18.0,6.0,3.0,3,0,9.0,0.0,7.222222222222222,0.1384615384615384,0.1384615384615384,2.4923076923076923,0.8307692307692307,0.4153846153846153,0.0,1.2461538461538462,0.0
Canada,Tesho Akindele,89,0,0,0,0,2.0,1.0,1.0,1,0,2.0,0.0,0.9888888888888888,0.0,0.0,2.02247191011236,1.0112359550561798,1.0112359550561798,0.0,2.02247191011236,0.0
Canada,Theo Bair,41,0,0,0,0,0.0,0.0,0.0,0,0,3.0,0.0,0.4555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,6.585365853658537,0.0
Canada,Theo Corbeanu,173,2,0,0,0,2.0,2.0,0.0,0,0,6.0,0.0,1.9222222222222225,1.0404624277456649,0.0,1.0404624277456649,1.0404624277456649,0.0,0.0,3.121387283236994,0.0
Canada,Tyler Pasher,31,0,0,0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.3444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,5.806451612903226,0.0
Canada,Victor Loturi,22,0,0,0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.2444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,8.181818181818182,0.0
Canada,Zac McGraw,307,0,0,0,0,2.0,0.0,4.0,2,0,6.0,0.0,3.411111111111111,0.0,0.0,0.5863192182410424,0.0,0.5863192182410424,0.0,1.7589576547231272,0.0
Canada,Zachary Brault-Guillard,108,1,0,0,0,0.0,0.0,0.0,0,0,2.0,0.0,1.2,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0
Canada,Zorhan Bassong,133,0,0,0,0,0.0,0.0,3.0,0,0,1.0,0.0,1.477777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.6766917293233082,0.0
Colombia,Alexander Mejía,16,0,0,0,0,0.0,0.0,1.0,1,0,2.0,0.0,0.1777777777777777,0.0,0.0,0.0,0.0,5.625,0.0,11.25,0.0
Colombia,Alfredo Morelos,113,0,0,0,0,2.0,0.0,0.0,0,0,7.0,0.0,1.2555555555555555,0.0,0.0,1.592920353982301,0.0,0.0,0.0,5.575221238938053,0.0
Colombia,Andrés Andrade,45,0,0,0,0,2.0,1.0,0.0,0,0,1.0,0.0,0.5,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0
Colombia,Andrés Colorado,45,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,Andrés Felipe Román,146,0,0,0,0,1.0,1.0,0.0,1,0,1.0,0.0,1.6222222222222222,0.0,0.0,0.6164383561643836,0.6164383561643836,0.6164383561643836,0.0,0.6164383561643836,0.0
Colombia,Andrés Llinás,102,0,0,0,0,0.0,0.0,0.0,0,0,1.0,0.0,1.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0
Colombia,Andrés Mosquera Marmolejo,12,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,Andrés Salazar,90,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,Camilo Vargas,2816,0,2,0,0,0.0,0.0,0.0,3,1,32.0,65.0,31.288888888888888,0.0,0.0639204545454545,0.0,0.0,0.0958806818181818,0.0319602272727272,1.0227272727272727,2.077414772727273
Colombia,Carlos Cuesta,1812,0,0,0,0,5.0,1.0,19.0,2,0,16.0,0.0,20.133333333333333,0.0,0.0,0.2483443708609271,0.0496688741721854,0.0993377483443708,0.0,0.794701986754967,0.0
Colombia,Carlos Gómez,10,1,0,0,0,1.0,1.0,0.0,0,0,4.0,0.0,0.1111111111111111,9.0,0.0,9.0,9.0,0.0,0.0,36.0,0.0
Colombia,Cristian Arango,11,0,0,0,0,1.0,0.0,0.0,0,0,0.0,0.0,0.1222222222222222,0.0,0.0,8.181818181818182,0.0,0.0,0.0,0.0,0.0
Colombia,Cristian Borja,313,0,1,0,0,0.0,0.0,3.0,0,0,2.0,0.0,3.477777777777778,0.0,0.2875399361022364,0.0,0.0,0.0,0.0,0.5750798722044729,0.0
Colombia,Cucho,178,0,0,0,0,0.0,0.0,1.0,0,0,1.0,0.0,1.9777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.5056179775280899,0.0
Colombia,Daniel Giraldo,45,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,Daniel Muñoz,3331,3,3,0,0,14.0,5.0,60.0,8,3,29.0,0.0,37.01111111111111,0.0810567397178024,0.0810567397178024,0.3782647853497448,0.1350945661963374,0.2161513059141399,0.0810567397178024,0.7835484839387571,0.0
Colombia,David Ospina,2190,0,0,0,0,0.0,0.0,0.0,2,0,18.0,49.0,24.33333333333333,0.0,0.0,0.0,0.0,0.0821917808219178,0.0,0.7397260273972603,2.0136986301369864
Colombia,Davinson Sánchez,3758,3,0,0,0,18.0,7.0,48.0,7,0,40.0,0.0,41.75555555555555,0.0718467269824374,0.0,0.4310803618946248,0.1676423629590207,0.1676423629590207,0.0,0.9579563597658328,0.0
Colombia,Dayro Moreno,9,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,Deiver Machado,720,0,2,0,0,1.0,0.0,3.0,3,0,4.0,0.0,8.0,0.0,0.25,0.125,0.0,0.375,0.0,0.5,0.0
Colombia,Diego Valoyes,296,0,1,0,0,1.0,0.0,1.0,2,0,4.0,0.0,3.2888888888888888,0.0,0.304054054054054,0.304054054054054,0.0,0.6081081081081081,0.0,1.2162162162162162,0.0
Colombia,Duván Zapata,1117,1,0,0,0,31.0,14.0,3.0,1,0,21.0,0.0,12.411111111111111,0.0805729632945389,0.0,2.4977618621307074,1.1280214861235451,0.0805729632945389,0.0,1.6920322291853178,0.0
Colombia,Dylan Borrero,10,0,0,0,0,0.0,0.0,0.0,0,0,3.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0
Colombia,Eduard Atuesta,102,0,1,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1.1333333333333333,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,Edwin Cardona,427,1,1,0,0,7.0,2.0,4.0,3,0,16.0,0.0,4.7444444444444445,0.2107728337236534,0.2107728337236534,1.475409836065574,0.4215456674473068,0.6323185011709602,0.0,3.3723653395784545,0.0
Colombia,Frank Fabra,473,0,0,0,0,1.0,0.0,3.0,3,0,10.0,0.0,5.255555555555556,0.0,0.0,0.1902748414376321,0.0,0.5708245243128964,0.0,1.9027484143763211,0.0
Colombia,Fredy Hinestroza,91,0,0,0,0,1.0,0.0,0.0,0,0,1.0,0.0,1.011111111111111,0.0,0.0,0.989010989010989,0.0,0.0,0.0,0.989010989010989,0.0
Colombia,Gustavo Cuellar,682,0,0,0,0,2.0,1.0,27.0,3,0,14.0,0.0,7.5777777777777775,0.0,0.0,0.2639296187683284,0.1319648093841642,0.3958944281524927,0.0,1.8475073313782997,0.0
Colombia,Harold Preciado,106,0,0,0,0,1.0,0.0,0.0,0,0,1.0,0.0,1.1777777777777778,0.0,0.0,0.8490566037735848,0.0,0.0,0.0,0.8490566037735848,0.0
Colombia,Helibelton Palacios,33,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.3666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,Homer Martínez,90,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,James Rodríguez,2936,8,15,4,4,61.0,21.0,10.0,2,0,41.0,0.0,32.62222222222222,0.2452316076294278,0.4598092643051771,1.8698910081743871,0.643732970027248,0.0613079019073569,0.0,1.2568119891008176,0.0
Colombia,Jaminton Campaz,254,0,0,0,0,1.0,0.0,0.0,1,0,3.0,0.0,2.8222222222222224,0.0,0.0,0.3543307086614173,0.0,0.3543307086614173,0.0,1.062992125984252,0.0
Colombia,Jefferson Lerma,2902,4,0,0,0,34.0,9.0,23.0,9,0,34.0,0.0,32.24444444444445,0.124052377670572,0.0,1.054445210199862,0.279117849758787,0.279117849758787,0.0,1.054445210199862,0.0
Colombia,Jeison Murillo,270,0,0,0,0,2.0,0.0,1.0,1,0,11.0,0.0,3.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,3.6666666666666665,0.0
Colombia,Jhon Arias,2214,2,4,0,0,20.0,7.0,32.0,3,0,24.0,0.0,24.6,0.08130081300813,0.1626016260162601,0.8130081300813008,0.2845528455284553,0.1219512195121951,0.0,0.975609756097561,0.0
Colombia,Jhon Córdoba,1042,6,1,0,0,32.0,8.0,5.0,6,0,15.0,0.0,11.577777777777778,0.5182341650671786,0.0863723608445297,2.763915547024952,0.690978886756238,0.5182341650671786,0.0,1.2955854126679462,0.0
Colombia,Jhon Lucumí,2236,1,0,0,0,2.0,0.0,7.0,1,0,22.0,0.0,24.844444444444445,0.0402504472271914,0.0,0.0805008944543828,0.0,0.0402504472271914,0.0,0.8855098389982111,0.0
Colombia,Johan Carbonero,26,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.2888888888888888,3.4615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,Johan Mojica,2546,0,3,0,0,5.0,2.0,28.0,3,0,32.0,0.0,28.288888888888888,0.0,0.1060487038491751,0.1767478397486253,0.0706991358994501,0.1060487038491751,0.0,1.131186174391202,0.0
Colombia,Jorge Carrascal,712,1,2,0,0,6.0,3.0,6.0,4,0,14.0,0.0,7.911111111111111,0.1264044943820224,0.2528089887640449,0.7584269662921348,0.3792134831460674,0.5056179775280899,0.0,1.7696629213483146,0.0
Colombia,José Luis Chunga,168,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,Juan Camilo Portilla,277,0,0,0,0,2.0,0.0,3.0,1,0,8.0,0.0,3.077777777777778,0.0,0.0,0.6498194945848376,0.0,0.3249097472924188,0.0,2.5992779783393503,0.0
Colombia,Juan Cuadrado,2277,3,6,2,2,25.0,10.0,25.0,7,0,29.0,0.0,25.3,0.1185770750988142,0.2371541501976284,0.9881422924901184,0.3952569169960474,0.2766798418972332,0.0,1.1462450592885376,0.0
Colombia,Juan David Cabal,8,0,0,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0
Colombia,Juan Quintero,762,3,4,0,0,18.0,6.0,0.0,2,0,13.0,0.0,8.466666666666667,0.3543307086614173,0.4724409448818897,2.125984251968504,0.7086614173228346,0.2362204724409448,0.0,1.5354330708661417,0.0
Colombia,Jáder Durán,635,3,1,0,0,21.0,8.0,2.0,5,0,14.0,0.0,7.055555555555555,0.4251968503937008,0.1417322834645669,2.9763779527559056,1.1338582677165354,0.7086614173228347,0.0,1.984251968503937,0.0
Colombia,Kevin Castaño,991,0,1,0,0,7.0,3.0,10.0,4,0,14.0,0.0,11.011111111111113,0.0,0.0908173562058526,0.6357214934409687,0.272452068617558,0.3632694248234107,0.0,1.2714429868819377,0.0
Colombia,Kevin Mier,270,0,0,0,0,0.0,0.0,0.0,0,0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.6666666666666665
Colombia,Kevin Serna,95,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1.0555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,Kevin Velasco,25,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,Luis Díaz,4199,19,5,1,2,103.0,42.0,24.0,3,1,47.0,0.0,46.65555555555556,0.4072398190045249,0.1071683734222433,2.2076684924982137,0.9002143367468445,0.064301024053346,0.0214336746844486,1.0073827101690878,0.0
Colombia,Luis Javier Suárez,338,4,0,0,0,5.0,4.0,1.0,3,0,10.0,0.0,3.755555555555556,1.0650887573964498,0.0,1.331360946745562,1.0650887573964498,0.7988165680473372,0.0,2.662721893491124,0.0
Colombia,Luis Manuel Orejuela,40,0,0,0,0,0.0,0.0,0.0,0,0,6.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0
Colombia,Luis Muriel,630,3,1,1,1,17.0,5.0,4.0,0,0,18.0,0.0,7.0,0.4285714285714285,0.1428571428571428,2.4285714285714284,0.7142857142857143,0.0,0.0,2.571428571428572,0.0
Colombia,Luis Sinisterra,479,4,1,0,0,14.0,6.0,8.0,1,0,8.0,0.0,5.322222222222222,0.7515657620041754,0.1878914405010438,2.630480167014614,1.1273486430062631,0.1878914405010438,0.0,1.5031315240083507,0.0
Colombia,Marino Hinestroza,33,0,0,0,0,2.0,0.0,1.0,0,0,0.0,0.0,0.3666666666666666,0.0,0.0,5.454545454545455,0.0,0.0,0.0,0.0,0.0
Colombia,Mateo Cassierra,107,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1.1888888888888889,0.8411214953271028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,Mateus Uribe,2073,3,2,0,0,26.0,11.0,27.0,5,0,28.0,0.0,23.03333333333333,0.130246020260492,0.0868306801736613,1.1287988422575976,0.4775687409551374,0.2170767004341534,0.0,1.215629522431259,0.0
Colombia,Miguel Borja,824,6,1,3,3,27.0,10.0,2.0,4,0,15.0,0.0,9.155555555555557,0.6553398058252428,0.1092233009708738,2.9490291262135924,1.0922330097087378,0.4368932038834952,0.0,1.6383495145631068,0.0
Colombia,Nelson Palacio,1,0,0,0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.0111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0
Colombia,Oscar Cortés,5,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,Oscar Estupiñan,13,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.1444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
