Country,Date,Player,Mins,Pos,Gls,Ast,PK,PKatt,Shots,SoT,CrdY,CrdR,GA,Saves,Save%,Pk SO scorer,GK PK SO saves
England,2025-09-09,Marcus Rashford,23,"FW,MF",1,0,1,1,2,2,0,0,NA,NA,NA,NA,NA
England,2025-09-09,Morgan Rogers,90,AM,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
England,2025-09-09,Noni Madueke,75,AM,1,0,0,0,2,1,0,0,NA,NA,NA,NA,NA
England,2025-09-09,Jarrod Bowen,15,"FW,MF",0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA
England,2025-09-09,Declan Rice,80,DM,0,2,0,0,7,3,0,0,NA,NA,NA,NA,NA
England,2025-09-09,Jordan Henderson,10,MF,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
England,2025-09-09,Elliot Anderson,90,DM,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA
England,2025-09-09,Valentino Livramento,90,LB,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
England,2025-09-09,Marc Guéhi,90,CB,1,1,0,0,3,1,0,0,NA,NA,NA,NA,NA
England,2025-09-09,Ezri Konsa,90,CB,1,0,0,0,1,1,0,0,NA,NA,NA,NA,NA
England,2025-09-09,Reece James,67,RB,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA
England,2025-09-09,Djed Spence,23,"DF,MF",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
England,2025-09-09,Jordan Pickford,90,GK,0,0,0,0,0,0,0,0,0,0,,NA,0
England,2025-10-09,Ollie Watkins,45,FW,1,0,0,0,,,0,0,NA,NA,NA,NA,NA
England,2025-10-09,Marcus Rashford,45,"FW,MF",0,0,0,0,,,0,0,NA,NA,NA,NA,NA
England,2025-10-09,Anthony Gordon,90,AM,0,0,0,0,,,0,0,NA,NA,NA,NA,NA
England,2025-10-09,Morgan Rogers,69,AM,1,0,0,0,,,0,0,NA,NA,NA,NA,NA
England,2025-10-09,Morgan Gibbs-White,21,"FW,MF",0,0,0,0,,,0,0,NA,NA,NA,NA,NA
England,2025-10-09,Bukayo Saka,69,AM,1,0,0,0,,,0,0,NA,NA,NA,NA,NA
England,2025-10-09,Jarrod Bowen,21,"FW,MF",0,0,0,0,,,0,0,NA,NA,NA,NA,NA
England,2025-10-09,Declan Rice,68,DM,0,0,0,0,,,0,0,NA,NA,NA,NA,NA
England,2025-10-09,Ruben Loftus-Cheek,22,MF,0,0,0,0,,,0,0,NA,NA,NA,NA,NA
England,2025-10-09,Elliot Anderson,68,DM,0,0,0,0,,,0,0,NA,NA,NA,NA,NA
England,2025-10-09,Jordan Henderson,22,MF,0,0,0,0,,,0,0,NA,NA,NA,NA,NA
England,2025-10-09,Djed Spence,90,LB,0,0,0,0,,,1,0,NA,NA,NA,NA,NA
England,2025-10-09,Marc Guéhi,90,CB,0,2,0,0,,,1,0,NA,NA,NA,NA,NA
England,2025-10-09,John Stones,79,CB,0,0,0,0,,,0,0,NA,NA,NA,NA,NA
England,2025-10-09,Myles Lewis-Skelly,11,DF,0,0,0,0,,,0,0,NA,NA,NA,NA,NA
England,2025-10-09,Ezri Konsa,90,RB,0,1,0,0,,,0,0,NA,NA,NA,NA,NA
England,2025-10-09,Jordan Pickford,90,GK,0,0,0,0,,,0,0,0,,,NA,0
England,2025-10-14,Anthony Gordon,70,FW,1,0,0,0,4,1,0,0,NA,NA,NA,NA,NA
England,2025-10-14,Marcus Rashford,20,"FW,MF",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
England,2025-10-14,Harry Kane,90,FW,2,0,1,1,8,4,0,0,NA,NA,NA,NA,NA
England,2025-10-14,Bukayo Saka,59,FW,0,1,0,0,2,0,0,0,NA,NA,NA,NA,NA
England,2025-10-14,Jarrod Bowen,31,"FW,MF",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA
England,2025-10-14,Declan Rice,59,CM,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
England,2025-10-14,Jordan Henderson,31,MF,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
England,2025-10-14,Elliot Anderson,90,CM,0,0,0,0,5,0,0,0,NA,NA,NA,NA,NA
England,2025-10-14,Morgan Rogers,59,CM,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
England,2025-10-14,Eberechi Eze,31,"FW,MF",1,0,0,0,2,2,0,0,NA,NA,NA,NA,NA
England,2025-10-14,Myles Lewis-Skelly,90,LB,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA
England,2025-10-14,John Stones,70,CB,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
England,2025-10-14,Dan Burn,20,DF,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
England,2025-10-14,Ezri Konsa,90,CB,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA
England,2025-10-14,Djed Spence,90,RB,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA
England,2025-10-14,Jordan Pickford,90,GK,0,0,0,0,0,0,0,0,0,1,100.0,NA,0
