Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Korea Republic,2021-06-09,Lee Ki-je,71,Sri Lanka,LB,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2021-06-09,Kang Sang-woo,19,Sri Lanka,"DF,FW",0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2021-06-09,Park Ji-soo,45,Sri Lanka,CB,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2021-06-09,Kim Min-jae,45,Sri Lanka,DF,0,0,,0,0,,,,1,0,0,,NA,NA,NA,NA,NA
Korea Republic,2021-06-09,Won Du-jae,90,Sri Lanka,CB,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2021-06-09,Kim Tae-hwan,90,Sri Lanka,RB,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2021-06-09,Jo Hyeon-woo,90,Sri Lanka,GK,0,0,,0,0,,,,0,0,0,,,,0,NA,0
Korea Republic,2021-06-13,Hwang Ui-jo,90,Lebanon,FW,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Korea Republic,2021-06-13,Song Minkyu,82,Lebanon,AM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Korea Republic,2021-06-13,Hwang Hee-chan,8,Lebanon,"FW,MF",0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Korea Republic,2021-06-13,Son Heung-min,90,Lebanon,AM,1,0,,1,1,,,,0,0,0,1,NA,NA,NA,NA,NA
Korea Republic,2021-06-13,Kwon Chang-hoon,82,Lebanon,AM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Korea Republic,2021-06-13,Son Jun-ho,8,Lebanon,MF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
