Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Portugal,2021-09-04,Diogo Jota,32,Qatar,"FW,MF",0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-04,Gonçalo Guedes,80,Qatar,FW,0,1,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-04,Rafa Silva,10,Qatar,"FW,MF",0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-04,Otávio,90,Qatar,FW,1,0,,0,0,,,,1,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-04,João Moutinho,58,Qatar,CM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-04,Bruno Fernandes,32,Qatar,"FW,MF",1,0,,1,1,,,,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-04,João Mário,67,Qatar,CM,0,1,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-04,Francisco Trincão,23,Qatar,"FW,MF",0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-04,Rúben Neves,67,Qatar,DM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-04,Rúben Dias,23,Qatar,"DF,MF",0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-04,Nuno Mendes,80,Qatar,LB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-04,Raphaël Guerreiro,10,Qatar,"DF,MF",0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-04,Danilo Pereira,90,Qatar,CB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-04,Domingos Duarte,90,Qatar,CB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-04,Nélson Semedo,90,Qatar,RB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-04,Anthony Lopes,90,Qatar,GK,0,0,,0,0,,,,0,0,0,1,,,0,NA,0
Portugal,2021-09-07,Bernardo Silva,77,Azerbaijan,FW,1,0,,0,0,2,2,1,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-09-07,Otávio,13,Azerbaijan,"FW,MF",0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-09-07,André Silva,90,Azerbaijan,FW,1,0,,0,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-09-07,Diogo Jota,77,Azerbaijan,FW,1,1,,0,0,5,2,1,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-09-07,Gonçalo Guedes,13,Azerbaijan,"FW,MF",0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-09-07,Bruno Fernandes,90,Azerbaijan,CM,0,1,,0,0,3,2,1,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-09-07,João Palhinha,45,Azerbaijan,CM,0,0,,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-09-07,Rúben Neves,45,Azerbaijan,MF,0,0,,0,0,1,0,2,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-09-07,João Moutinho,77,Azerbaijan,CM,0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-09-07,João Mário,13,Azerbaijan,"FW,MF",0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-09-07,Raphaël Guerreiro,70,Azerbaijan,LB,0,0,,0,0,2,0,1,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-09-07,Nuno Mendes,20,Azerbaijan,"DF,MF",0,0,,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-09-07,Pepe,90,Azerbaijan,CB,0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-09-07,Rúben Dias,90,Azerbaijan,CB,0,0,,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-09-07,João Cancelo,90,Azerbaijan,RB,0,1,,0,0,1,0,3,0,0,0,0,NA,NA,NA,NA,NA
