Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Argentina,2021-06-14,Nicolás Tagliafico,90,Chile,LB,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-14,Nicolás Otamendi,90,Chile,CB,0,0,0,0,0,0,0,4,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-14,Lucas Martínez Quarta,90,Chile,CB,0,0,0,0,0,0,0,2,1,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-14,Gonzalo Montiel,84,Chile,RB,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-14,Nahuel Molina,6,Chile,RB,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-14,Emiliano Martínez,90,Chile,GK,0,0,0,0,0,0,0,0,0,0,0,1,2,75.0,0,NA,0
Argentina,2021-06-21,Sergio Agüero,58,Paraguay,FW,0,0,0,0,0,1,0,3,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-06-21,Joaquín Correa,32,Paraguay,"LW,FW",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-06-21,Papu Gómez,71,Paraguay,LW,1,0,0,0,0,2,1,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-06-21,Rodrigo De Paul,19,Paraguay,RM,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-06-21,Ángel Di María,80,Paraguay,RW,0,1,0,0,0,1,0,2,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-06-21,Ángel Correa,10,Paraguay,RW,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-06-21,Lionel Messi,90,Paraguay,"AM,FW",0,0,0,0,0,3,2,2,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-06-21,Leandro Paredes,80,Paraguay,"DM,LM",0,0,0,0,0,0,0,3,1,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-06-21,Nicolás Domínguez,10,Paraguay,LM,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-06-21,Guido Rodríguez,90,Paraguay,"DM,CM",0,0,0,0,0,1,0,2,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-06-21,Nicolás Tagliafico,90,Paraguay,LB,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-06-21,Germán Pezzella,90,Paraguay,CB,0,0,0,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-06-21,Cristian Romero,90,Paraguay,CB,0,0,0,0,0,0,0,3,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-06-21,Nahuel Molina,90,Paraguay,RB,0,0,0,0,0,0,0,6,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-06-21,Emiliano Martínez,90,Paraguay,GK,0,0,0,0,0,0,0,0,0,0,0,0,2,100.0,0,NA,0
Argentina,2021-06-28,Sergio Agüero,62,Bolivia,FW,0,1,0,0,0,3,1,1,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-28,Lautaro Martínez,28,Bolivia,FW,1,0,0,0,0,3,3,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-28,Papu Gómez,55,Bolivia,LW,1,0,1,0,0,1,1,3,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-28,Julián Álvarez,35,Bolivia,"RM,RW,LW",0,0,0,0,0,1,1,1,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-28,Ángel Correa,63,Bolivia,"RW,LW",0,0,0,0,0,2,2,1,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-28,Giovani Lo Celso,27,Bolivia,LM,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-28,Lionel Messi,90,Bolivia,"AM,FW,RW",2,1,0,1,1,4,3,1,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-28,Guido Rodríguez,70,Bolivia,"DM,CM",0,0,0,0,0,0,0,3,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-28,Leandro Paredes,20,Bolivia,CM,0,0,0,0,0,1,0,1,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-28,Exequiel Palacios,70,Bolivia,"DM,RM",0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-28,Nicolás Domínguez,20,Bolivia,CM,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-28,Marcos Acuña,90,Bolivia,LB,0,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-28,Lisandro Martínez,90,Bolivia,CB,0,0,0,0,0,1,1,1,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-28,Germán Pezzella,90,Bolivia,CB,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-28,Gonzalo Montiel,90,Bolivia,RB,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-28,Franco Armani,90,Bolivia,GK,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,0,NA,0
Argentina,2021-07-03,Lautaro Martínez,89,Ecuador,FW,1,0,0,0,0,4,2,1,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-07-03,Sergio Agüero,1,Ecuador,FW,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
