Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Brazil,2021-06-13,Everton Ribeiro,45,Venezuela,"CM,RM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-13,Renan Lodi,45,Venezuela,LB,0,0,0,0,0,0,0,3,1,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-13,Alex Sandro,45,Venezuela,LB,0,0,0,0,0,1,0,2,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-13,Marquinhos,90,Venezuela,CB,1,0,0,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-13,Éder Militão,90,Venezuela,CB,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-13,Danilo,90,Venezuela,RB,0,0,1,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-13,Alisson,90,Venezuela,GK,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,0,NA,0
Brazil,2021-06-23,Neymar,90,Colombia,FW,0,1,0,0,0,5,1,2,1,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-23,Gabriel Jesus,76,Colombia,"FW,RM",0,0,0,0,0,1,0,1,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-23,Everton Soares,14,Colombia,LW,0,0,0,0,0,0,0,2,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-23,Richarlison,76,Colombia,LM,0,0,0,0,0,2,1,1,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-23,Gabriel Barbosa,14,Colombia,RW,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-23,Fred,67,Colombia,CM,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
